timestamp,latency_1,latency_2,latency_3
2024-06-07 00:00:00,7.0,12.2,8.5
2024-06-07 00:10:00,7.0,12.2,8.5
2024-06-07 00:20:00,7.0,12.2,8.5
2024-06-07 00:30:00,7.1000000000000005,12.2,8.5
2024-06-07 00:40:00,7.0,12.2,8.5
2024-06-07 00:50:00,7.0,12.2,8.5
2024-06-07 01:00:00,7.1000000000000005,12.2,8.5
2024-06-07 01:10:00,7.0,12.2,8.5
2024-06-07 01:20:00,7.0,12.2,8.5
2024-06-07 01:30:00,7.0,12.2,8.5
2024-06-07 01:40:00,7.1000000000000005,12.2,8.5
2024-06-07 01:50:00,7.1000000000000005,12.2,8.5
2024-06-07 02:00:00,7.0,12.2,8.5
2024-06-07 02:10:00,7.0,12.2,8.5
2024-06-07 02:20:00,7.0,12.2,8.5
2024-06-07 02:30:00,7.0,12.2,8.5
2024-06-07 02:40:00,7.0,12.2,8.5
2024-06-07 02:50:00,7.0,12.2,8.5
2024-06-07 03:00:00,7.0,12.2,8.5
2024-06-07 03:10:00,7.0,12.2,8.5
2024-06-07 03:20:00,7.1000000000000005,12.2,8.5
2024-06-07 03:30:00,7.1000000000000005,12.2,8.5
2024-06-07 03:40:00,15.2,12.2,8.5
2024-06-07 03:50:00,7.1000000000000005,12.2,8.5
2024-06-07 04:00:00,7.1000000000000005,12.2,8.5
2024-06-07 04:10:00,7.1000000000000005,12.2,8.5
2024-06-07 04:20:00,7.1000000000000005,12.2,8.5
2024-06-07 04:30:00,7.0,12.2,8.5
2024-06-07 04:40:00,7.1000000000000005,12.2,8.5
2024-06-07 04:50:00,7.1000000000000005,12.2,8.5
2024-06-07 05:00:00,7.0,12.2,8.5
2024-06-07 05:10:00,7.0,12.2,8.5
2024-06-07 05:20:00,7.0,12.2,8.5
2024-06-07 05:30:00,7.0,12.2,8.5
2024-06-07 05:40:00,7.1000000000000005,12.2,8.5
2024-06-07 05:50:00,7.0,12.2,8.5
2024-06-07 06:00:00,7.0,12.2,8.5
2024-06-07 06:10:00,31.2,12.2,8.5
2024-06-07 06:20:00,7.1000000000000005,12.2,8.5
2024-06-07 06:30:00,7.1000000000000005,12.2,8.5
2024-06-07 06:40:00,7.1000000000000005,12.2,8.5
2024-06-07 06:50:00,12.7,12.2,8.5
2024-06-07 07:00:00,7.1000000000000005,12.2,8.5
2024-06-07 07:10:00,7.1000000000000005,12.2,8.5
2024-06-07 07:20:00,7.0,12.2,8.5
2024-06-07 07:30:00,7.0,12.2,8.5
2024-06-07 07:40:00,7.1000000000000005,12.2,8.5
2024-06-07 07:50:00,7.0,12.2,8.5
2024-06-07 08:00:00,7.1000000000000005,12.2,8.5
2024-06-07 08:10:00,7.0,12.2,8.5
2024-06-07 08:20:00,7.0,12.2,8.5
2024-06-07 08:30:00,7.1000000000000005,12.2,8.5
2024-06-07 08:40:00,7.1000000000000005,12.2,8.5
2024-06-07 08:50:00,7.0,12.2,8.5
2024-06-07 09:00:00,7.0,12.2,8.5
2024-06-07 09:10:00,7.0,12.2,8.5
2024-06-07 09:20:00,7.1000000000000005,12.2,8.5
2024-06-07 09:30:00,7.1000000000000005,12.2,8.5
2024-06-07 09:40:00,7.1000000000000005,12.2,8.5
2024-06-07 09:50:00,7.0,12.2,8.5
2024-06-07 10:00:00,7.0,12.2,8.5
2024-06-07 10:10:00,7.1000000000000005,12.2,8.5
2024-06-07 10:20:00,7.0,12.2,8.5
2024-06-07 10:30:00,7.0,12.2,8.5
2024-06-07 10:40:00,7.0,12.2,8.5
2024-06-07 10:50:00,7.0,12.2,8.5
2024-06-07 11:00:00,7.0,12.2,8.5
2024-06-07 11:10:00,7.0,12.2,8.5
2024-06-07 11:20:00,7.3,12.2,8.5
2024-06-07 11:30:00,7.0,12.2,8.5
2024-06-07 11:40:00,7.0,12.2,8.5
2024-06-07 11:50:00,7.0,12.2,8.5
2024-06-07 12:00:00,7.0,12.2,8.5
2024-06-07 12:10:00,12.3,12.2,8.5
2024-06-07 12:20:00,7.0,12.2,8.5
2024-06-07 12:30:00,7.0,12.2,8.5
2024-06-07 12:40:00,7.0,12.2,8.5
2024-06-07 12:50:00,7.0,12.2,8.5
2024-06-07 13:00:00,7.0,12.2,8.5
2024-06-07 13:10:00,7.0,12.2,8.5
2024-06-07 13:20:00,7.0,12.2,8.5
2024-06-07 13:30:00,7.0,12.2,8.5
2024-06-07 13:40:00,7.0,12.2,8.5
2024-06-07 13:50:00,7.0,12.2,8.5
2024-06-07 14:00:00,7.0,12.2,8.5
2024-06-07 14:10:00,7.0,12.2,8.5
2024-06-07 14:20:00,7.0,12.2,8.5
2024-06-07 14:30:00,10.5,12.2,8.5
2024-06-07 14:40:00,13.3,12.2,8.5
2024-06-07 14:50:00,7.6,12.2,8.5
2024-06-07 15:00:00,7.1000000000000005,12.2,8.5
2024-06-07 15:10:00,7.5,12.2,8.5
2024-06-07 15:20:00,7.0,12.2,8.5
2024-06-07 15:30:00,7.0,12.2,8.5
2024-06-07 15:40:00,7.0,12.2,8.5
2024-06-07 15:50:00,15.8,12.2,8.5
2024-06-07 16:00:00,7.0,12.2,8.5
2024-06-07 16:10:00,7.0,12.2,8.5
2024-06-07 16:20:00,7.0,12.2,8.5
2024-06-07 16:30:00,7.8,12.2,8.5
2024-06-07 16:40:00,7.0,12.2,8.5
2024-06-07 16:50:00,7.1000000000000005,12.2,8.5
2024-06-07 17:00:00,7.1000000000000005,12.2,8.5
2024-06-07 17:10:00,7.0,12.2,8.5
2024-06-07 17:20:00,7.0,12.2,8.5
2024-06-07 17:30:00,7.0,12.2,8.5
2024-06-07 17:40:00,7.0,8.6,8.5
2024-06-07 17:50:00,7.0,11.4,8.5
2024-06-07 18:00:00,7.0,10.3,8.5
2024-06-07 18:10:00,7.0,8.6,8.5
2024-06-07 18:20:00,7.0,8.6,8.5
2024-06-07 18:30:00,7.0,8.6,8.5
2024-06-07 18:40:00,7.0,8.6,8.5
2024-06-07 18:50:00,7.0,8.6,8.5
2024-06-07 19:00:00,7.0,8.6,8.5
2024-06-07 19:10:00,7.1000000000000005,8.6,8.5
2024-06-07 19:20:00,7.9,8.6,8.5
2024-06-07 19:30:00,7.0,8.6,8.5
2024-06-07 19:40:00,7.0,8.6,8.5
2024-06-07 19:50:00,7.0,9.8,8.5
2024-06-07 20:00:00,7.0,9.8,8.5
2024-06-07 20:10:00,7.0,9.8,8.5
2024-06-07 20:20:00,7.0,15.5,8.5
2024-06-07 20:30:00,7.0,8.6,8.5
2024-06-07 20:40:00,7.0,8.6,8.5
2024-06-07 20:50:00,7.0,8.6,8.5
2024-06-07 21:00:00,7.0,9.8,8.5
2024-06-07 21:10:00,7.0,10.2,8.5
2024-06-07 21:20:00,7.0,10.2,8.5
2024-06-07 21:30:00,7.0,9.8,8.5
2024-06-07 21:40:00,7.0,9.8,8.5
2024-06-07 21:50:00,7.0,9.8,8.5
2024-06-07 22:00:00,7.0,8.9,8.5
2024-06-07 22:10:00,7.0,8.8,8.5
2024-06-07 22:20:00,7.0,8.6,8.5
2024-06-07 22:30:00,7.0,8.6,8.5
2024-06-07 22:40:00,7.0,8.6,8.5
2024-06-07 22:50:00,7.0,8.6,8.5
2024-06-07 23:00:00,7.0,8.6,8.5
2024-06-07 23:10:00,7.0,8.6,8.5
2024-06-07 23:20:00,7.0,8.5,8.5
2024-06-07 23:30:00,7.0,13.8,8.5
2024-06-07 23:40:00,7.0,8.6,8.5
2024-06-07 23:50:00,7.0,9.8,8.5
2024-06-08 00:00:00,7.0,9.9,8.5
2024-06-08 00:10:00,7.0,9.8,8.5
2024-06-08 00:20:00,7.0,35.9,8.5
2024-06-08 00:30:00,7.0,9.8,8.5
2024-06-08 00:40:00,7.0,9.9,8.5
2024-06-08 00:50:00,7.0,9.9,8.5
2024-06-08 01:00:00,7.0,10.1,8.5
2024-06-08 01:10:00,7.0,9.8,8.5
2024-06-08 01:20:00,7.0,9.8,8.5
2024-06-08 01:30:00,7.0,8.6,8.5
2024-06-08 01:40:00,7.0,8.7,8.5
2024-06-08 01:50:00,7.0,8.6,8.5
2024-06-08 02:00:00,7.0,9.1,8.5
2024-06-08 02:10:00,7.0,8.7,8.5
2024-06-08 02:20:00,7.0,8.6,8.5
2024-06-08 02:30:00,7.0,8.6,8.5
2024-06-08 02:40:00,7.0,9.8,8.5
2024-06-08 02:50:00,7.0,9.8,8.5
2024-06-08 03:00:00,7.0,9.9,8.5
2024-06-08 03:10:00,7.0,9.8,8.5
2024-06-08 03:20:00,7.0,9.9,8.5
2024-06-08 03:30:00,7.0,9.9,8.5
2024-06-08 03:40:00,7.0,9.8,8.5
2024-06-08 03:50:00,7.0,10.0,8.5
2024-06-08 04:00:00,7.0,9.8,8.5
2024-06-08 04:10:00,7.0,11.6,8.5
2024-06-08 04:20:00,7.0,75.30000000000001,8.5
2024-06-08 04:30:00,7.0,75.30000000000001,8.5
2024-06-08 04:40:00,7.0,9.8,8.5
2024-06-08 04:50:00,7.0,9.8,8.5
2024-06-08 05:00:00,7.0,10.3,8.5
2024-06-08 05:10:00,7.0,9.8,8.5
2024-06-08 05:20:00,7.1000000000000005,9.8,8.5
2024-06-08 05:30:00,7.1000000000000005,9.8,8.5
2024-06-08 05:40:00,7.1000000000000005,9.8,8.5
2024-06-08 05:50:00,7.1000000000000005,10.7,8.5
2024-06-08 06:00:00,7.1000000000000005,9.8,8.5
2024-06-08 06:10:00,7.1000000000000005,9.8,8.5
2024-06-08 06:20:00,7.1000000000000005,9.8,8.5
2024-06-08 06:30:00,7.1000000000000005,16.7,8.5
2024-06-08 06:40:00,7.1000000000000005,9.8,8.5
2024-06-08 06:50:00,7.1000000000000005,9.8,8.5
2024-06-08 07:00:00,7.1000000000000005,9.8,8.5
2024-06-08 07:10:00,7.1000000000000005,10.3,8.5
2024-06-08 07:20:00,7.1000000000000005,12.8,8.5
2024-06-08 07:30:00,7.1000000000000005,9.9,8.5
2024-06-08 07:40:00,7.1000000000000005,9.8,8.5
2024-06-08 07:50:00,7.1000000000000005,9.8,8.5
2024-06-08 08:00:00,7.1000000000000005,9.9,8.5
2024-06-08 08:10:00,7.1000000000000005,9.9,8.5
2024-06-08 08:20:00,7.1000000000000005,9.8,8.5
2024-06-08 08:30:00,7.1000000000000005,9.8,8.5
2024-06-08 08:40:00,7.1000000000000005,9.9,8.5
2024-06-08 08:50:00,7.1000000000000005,9.8,8.5
2024-06-08 09:00:00,7.1000000000000005,9.9,8.5
2024-06-08 09:10:00,7.1000000000000005,9.8,8.5
2024-06-08 09:20:00,7.1000000000000005,9.8,8.5
2024-06-08 09:30:00,7.1000000000000005,9.9,8.5
2024-06-08 09:40:00,7.1000000000000005,9.9,8.5
2024-06-08 09:50:00,7.1000000000000005,9.8,8.5
2024-06-08 10:00:00,7.1000000000000005,11.6,8.5
2024-06-08 10:10:00,7.1000000000000005,10.1,8.5
2024-06-08 10:20:00,7.1000000000000005,9.8,8.5
2024-06-08 10:30:00,7.1000000000000005,9.9,8.5
2024-06-08 10:40:00,7.1000000000000005,9.9,8.5
2024-06-08 10:50:00,7.1000000000000005,9.8,8.5
2024-06-08 11:00:00,7.1000000000000005,9.8,8.5
2024-06-08 11:10:00,7.1000000000000005,9.8,8.5
2024-06-08 11:20:00,7.1000000000000005,9.9,8.5
2024-06-08 11:30:00,7.1000000000000005,9.8,8.5
2024-06-08 11:40:00,7.1000000000000005,9.8,8.5
2024-06-08 11:50:00,7.1000000000000005,9.8,8.5
2024-06-08 12:00:00,7.1000000000000005,10.0,8.5
2024-06-08 12:10:00,7.1000000000000005,9.9,8.5
2024-06-08 12:20:00,7.1000000000000005,9.9,8.5
2024-06-08 12:30:00,7.1000000000000005,9.8,8.5
2024-06-08 12:40:00,7.1000000000000005,9.8,8.5
2024-06-08 12:50:00,7.1000000000000005,9.8,8.5
2024-06-08 13:00:00,7.1000000000000005,11.9,8.5
2024-06-08 13:10:00,7.1000000000000005,9.9,8.5
2024-06-08 13:20:00,7.1000000000000005,9.8,8.5
2024-06-08 13:30:00,7.1000000000000005,9.9,8.5
2024-06-08 13:40:00,7.1000000000000005,9.9,8.5
2024-06-08 13:50:00,7.1000000000000005,9.8,8.5
2024-06-08 14:00:00,7.1000000000000005,9.9,8.5
2024-06-08 14:10:00,7.1000000000000005,9.9,8.5
2024-06-08 14:20:00,7.1000000000000005,9.9,8.5
2024-06-08 14:30:00,7.1000000000000005,9.9,8.5
2024-06-08 14:40:00,7.1000000000000005,9.9,8.5
2024-06-08 14:50:00,7.1000000000000005,10.3,8.5
2024-06-08 15:00:00,7.0,10.3,8.5
2024-06-08 15:10:00,7.2,10.3,8.5
2024-06-08 15:20:00,7.2,10.3,8.5
2024-06-08 15:30:00,7.0,10.3,8.5
2024-06-08 15:40:00,7.0,10.3,8.5
2024-06-08 15:50:00,7.1000000000000005,10.3,8.5
2024-06-08 16:00:00,7.0,10.3,8.5
2024-06-08 16:10:00,7.0,10.3,8.5
2024-06-08 16:20:00,7.2,10.3,8.5
2024-06-08 16:30:00,7.1000000000000005,10.3,8.5
2024-06-08 16:40:00,7.0,10.3,8.5
2024-06-08 16:50:00,8.7,10.3,8.5
2024-06-08 17:00:00,7.0,10.3,8.5
2024-06-08 17:10:00,7.0,10.3,8.5
2024-06-08 17:20:00,7.0,10.3,8.5
2024-06-08 17:30:00,7.0,10.3,8.5
2024-06-08 17:40:00,7.2,10.3,8.5
2024-06-08 17:50:00,11.9,10.3,8.5
2024-06-08 18:00:00,7.0,10.3,8.5
2024-06-08 18:10:00,7.2,10.3,8.5
2024-06-08 18:20:00,7.0,10.3,8.5
2024-06-08 18:30:00,7.0,10.3,8.5
2024-06-08 18:40:00,142.7,10.3,8.5
2024-06-08 18:50:00,7.1000000000000005,10.3,8.5
2024-06-08 19:00:00,7.0,10.3,8.5
2024-06-08 19:10:00,7.1000000000000005,10.3,8.5
2024-06-08 19:20:00,7.1000000000000005,10.3,8.5
2024-06-08 19:30:00,7.1000000000000005,10.3,8.5
2024-06-08 19:40:00,7.0,10.3,8.5
2024-06-08 19:50:00,7.0,10.3,8.5
2024-06-08 20:00:00,7.1000000000000005,10.3,8.5
2024-06-08 20:10:00,7.0,10.3,8.5
2024-06-08 20:20:00,7.1000000000000005,10.3,8.5
2024-06-08 20:30:00,7.1000000000000005,10.3,8.5
2024-06-08 20:40:00,7.0,10.3,8.5
2024-06-08 20:50:00,7.1000000000000005,10.3,8.5
2024-06-08 21:00:00,7.0,10.3,8.5
2024-06-08 21:10:00,7.0,10.3,8.5
2024-06-08 21:20:00,7.0,10.3,8.5
2024-06-08 21:30:00,7.0,10.3,8.5
2024-06-08 21:40:00,7.0,10.3,8.5
2024-06-08 21:50:00,7.0,10.3,8.5
2024-06-08 22:00:00,6.9,10.3,8.5
2024-06-08 22:10:00,6.9,10.3,8.5
2024-06-08 22:20:00,7.0,10.3,8.5
2024-06-08 22:30:00,7.2,10.3,8.5
2024-06-08 22:40:00,6.9,10.3,8.5
2024-06-08 22:50:00,7.0,10.3,8.5
2024-06-08 23:00:00,7.1000000000000005,10.3,8.5
2024-06-08 23:10:00,7.0,10.3,8.5
2024-06-08 23:20:00,7.0,10.3,8.5
2024-06-08 23:30:00,7.1000000000000005,10.3,8.5
2024-06-08 23:40:00,7.1000000000000005,10.3,8.5
2024-06-08 23:50:00,7.4,10.3,8.5
2024-06-09 00:00:00,7.4,10.3,8.5
2024-06-09 00:10:00,7.1000000000000005,10.3,8.5
2024-06-09 00:20:00,7.1000000000000005,10.3,8.5
2024-06-09 00:30:00,7.0,10.3,8.5
2024-06-09 00:40:00,7.0,10.3,8.5
2024-06-09 00:50:00,7.4,10.3,8.5
2024-06-09 01:00:00,7.0,10.3,8.5
2024-06-09 01:10:00,7.0,10.3,8.5
2024-06-09 01:20:00,7.0,10.3,8.5
2024-06-09 01:30:00,7.0,10.3,8.5
2024-06-09 01:40:00,7.1000000000000005,10.3,8.5
2024-06-09 01:50:00,7.1000000000000005,10.3,8.5
2024-06-09 02:00:00,7.1000000000000005,10.3,8.5
2024-06-09 02:10:00,7.1000000000000005,10.3,8.5
2024-06-09 02:20:00,7.0,10.3,8.5
2024-06-09 02:30:00,7.0,10.3,8.5
2024-06-09 02:40:00,7.0,10.3,8.5
2024-06-09 02:50:00,7.0,10.3,8.5
2024-06-09 03:00:00,7.0,10.3,8.5
2024-06-09 03:10:00,7.0,10.3,8.5
2024-06-09 03:20:00,7.1000000000000005,10.3,8.5
2024-06-09 03:30:00,7.0,10.3,8.5
2024-06-09 03:40:00,7.0,10.3,8.5
2024-06-09 03:50:00,7.0,10.3,8.5
2024-06-09 04:00:00,7.0,10.3,8.5
2024-06-09 04:10:00,7.0,10.3,8.5
2024-06-09 04:20:00,7.0,10.3,8.5
2024-06-09 04:30:00,7.1000000000000005,10.3,8.5
2024-06-09 04:40:00,7.1000000000000005,10.3,8.5
2024-06-09 04:50:00,7.0,10.3,8.5
2024-06-09 05:00:00,7.2,10.3,8.5
2024-06-09 05:10:00,7.1000000000000005,10.3,8.5
2024-06-09 05:20:00,7.0,10.3,8.5
2024-06-09 05:30:00,7.0,10.3,8.5
2024-06-09 05:40:00,7.1000000000000005,10.3,8.5
2024-06-09 05:50:00,7.1000000000000005,10.3,8.5
2024-06-09 06:00:00,7.1000000000000005,10.3,8.5
2024-06-09 06:10:00,9.8,10.3,8.5
2024-06-09 06:20:00,7.0,10.3,8.5
2024-06-09 06:30:00,7.0,10.3,8.5
2024-06-09 06:40:00,7.1000000000000005,10.3,8.5
2024-06-09 06:50:00,7.1000000000000005,10.3,8.5
2024-06-09 07:00:00,7.0,10.3,8.5
2024-06-09 07:10:00,7.0,10.3,8.5
2024-06-09 07:20:00,7.1000000000000005,10.3,8.5
2024-06-09 07:30:00,7.1000000000000005,10.3,8.5
2024-06-09 07:40:00,7.1000000000000005,10.3,8.5
2024-06-09 07:50:00,7.0,10.3,8.5
2024-06-09 08:00:00,7.4,10.3,8.5
2024-06-09 08:10:00,7.1000000000000005,10.3,8.5
2024-06-09 08:20:00,7.1000000000000005,10.3,8.5
2024-06-09 08:30:00,7.0,10.3,8.5
2024-06-09 08:40:00,7.1000000000000005,10.3,8.5
2024-06-09 08:50:00,7.0,10.3,8.5
2024-06-09 09:00:00,7.0,10.3,8.5
2024-06-09 09:10:00,10.6,10.3,8.5
2024-06-09 09:20:00,7.0,10.3,8.5
2024-06-09 09:30:00,7.1000000000000005,10.3,8.5
2024-06-09 09:40:00,7.1000000000000005,10.3,8.5
2024-06-09 09:50:00,7.1000000000000005,10.3,8.5
2024-06-09 10:00:00,7.1000000000000005,10.3,8.5
2024-06-09 10:10:00,7.1000000000000005,10.3,8.5
2024-06-09 10:20:00,7.0,10.3,8.5
2024-06-09 10:30:00,7.0,10.3,8.5
2024-06-09 10:40:00,7.0,10.3,8.5
2024-06-09 10:50:00,7.1000000000000005,10.3,8.5
2024-06-09 11:00:00,8.0,10.3,8.5
2024-06-09 11:10:00,7.5,10.3,8.5
2024-06-09 11:20:00,7.0,10.3,8.5
2024-06-09 11:30:00,7.0,10.3,8.5
2024-06-09 11:40:00,7.0,10.3,8.5
2024-06-09 11:50:00,7.1000000000000005,10.3,8.5
2024-06-09 12:00:00,7.6,10.3,8.5
2024-06-09 12:10:00,7.0,10.3,8.5
2024-06-09 12:20:00,7.1000000000000005,10.3,8.5
2024-06-09 12:30:00,7.0,10.3,8.5
2024-06-09 12:40:00,7.0,10.3,8.5
2024-06-09 12:50:00,7.1000000000000005,10.3,8.5
2024-06-09 13:00:00,7.3,10.3,8.5
2024-06-09 13:10:00,7.0,10.3,8.5
2024-06-09 13:20:00,8.6,10.3,8.5
2024-06-09 13:30:00,7.1000000000000005,10.3,8.5
2024-06-09 13:40:00,15.2,10.3,8.5
2024-06-09 13:50:00,7.0,9.8,8.5
2024-06-09 14:00:00,7.0,9.8,8.5
2024-06-09 14:10:00,7.0,9.8,8.5
2024-06-09 14:20:00,7.0,9.8,8.5
2024-06-09 14:30:00,7.0,9.8,8.5
2024-06-09 14:40:00,7.0,9.8,8.5
2024-06-09 14:50:00,7.0,9.8,8.5
2024-06-09 15:00:00,7.0,9.8,8.5
2024-06-09 15:10:00,7.0,9.8,8.5
2024-06-09 15:20:00,7.1000000000000005,9.8,8.5
2024-06-09 15:30:00,7.1000000000000005,9.8,8.5
2024-06-09 15:40:00,7.1000000000000005,9.8,8.5
2024-06-09 15:50:00,7.1000000000000005,9.8,8.5
2024-06-09 16:00:00,7.1000000000000005,9.8,8.5
2024-06-09 16:10:00,7.0,9.8,8.5
2024-06-09 16:20:00,7.0,9.8,8.5
2024-06-09 16:30:00,7.1000000000000005,9.8,8.5
2024-06-09 16:40:00,7.0,9.8,8.5
2024-06-09 16:50:00,7.0,9.8,8.5
2024-06-09 17:00:00,11.1,9.8,8.5
2024-06-09 17:10:00,6.9,9.8,8.5
2024-06-09 17:20:00,7.1000000000000005,9.8,8.5
2024-06-09 17:30:00,7.0,9.8,8.5
2024-06-09 17:40:00,7.0,9.8,8.5
2024-06-09 17:50:00,7.1000000000000005,9.8,8.5
2024-06-09 18:00:00,7.0,9.8,8.5
2024-06-09 18:10:00,7.0,9.8,8.5
2024-06-09 18:20:00,7.0,9.8,8.5
2024-06-09 18:30:00,7.1000000000000005,9.8,8.5
2024-06-09 18:40:00,7.0,9.8,8.5
2024-06-09 18:50:00,7.1000000000000005,9.8,8.5
2024-06-09 19:00:00,7.1000000000000005,9.8,8.5
2024-06-09 19:10:00,7.0,9.8,8.5
2024-06-09 19:20:00,7.0,9.8,8.5
2024-06-09 19:30:00,7.0,9.8,8.5
2024-06-09 19:40:00,7.0,9.8,8.5
2024-06-09 19:50:00,7.0,9.8,8.5
2024-06-09 20:00:00,7.0,9.8,8.5
2024-06-09 20:10:00,7.0,9.8,8.5
2024-06-09 20:20:00,7.0,9.8,8.5
2024-06-09 20:30:00,7.0,9.8,8.5
2024-06-09 20:40:00,7.0,9.8,8.5
2024-06-09 20:50:00,7.0,9.8,8.5
2024-06-09 21:00:00,7.0,9.8,8.5
2024-06-09 21:10:00,7.0,9.8,8.5
2024-06-09 21:20:00,7.1000000000000005,9.8,8.5
