timestamp,latency_1,latency_2,latency_3
2024-06-09 21:30:00,7.0,9.8,8.5
2024-06-09 21:40:00,7.1000000000000005,9.8,8.5
2024-06-09 21:50:00,7.0,9.8,8.5
2024-06-09 22:00:00,8.200000000000001,9.8,8.5
2024-06-09 22:10:00,7.1000000000000005,9.8,8.5
2024-06-09 22:20:00,7.1000000000000005,9.8,8.5
2024-06-09 22:30:00,7.0,9.8,8.5
2024-06-09 22:40:00,7.0,9.8,8.5
2024-06-09 22:50:00,7.0,9.8,8.5
2024-06-09 23:00:00,7.0,9.8,8.5
2024-06-09 23:10:00,7.0,9.8,8.5
2024-06-09 23:20:00,7.0,9.8,8.5
2024-06-09 23:30:00,7.0,9.8,8.5
2024-06-09 23:40:00,7.0,9.8,8.5
2024-06-09 23:50:00,7.0,9.8,8.5
2024-06-10 00:00:00,7.5,9.8,8.5
2024-06-10 00:10:00,7.5,9.8,8.5
2024-06-10 00:20:00,7.0,9.8,8.5
2024-06-10 00:30:00,7.0,9.8,8.5
2024-06-10 00:40:00,7.0,9.8,8.5
2024-06-10 00:50:00,7.0,9.8,8.5
2024-06-10 01:00:00,7.0,9.8,8.5
2024-06-10 01:10:00,7.0,9.8,8.5
2024-06-10 01:20:00,7.1000000000000005,9.8,8.5
2024-06-10 01:30:00,7.0,9.8,8.5
2024-06-10 01:40:00,7.0,9.8,8.5
2024-06-10 01:50:00,7.0,9.8,8.5
2024-06-10 02:00:00,7.0,9.8,8.5
2024-06-10 02:10:00,7.0,9.8,8.5
2024-06-10 02:20:00,7.0,9.8,8.5
2024-06-10 02:30:00,7.0,9.8,8.5
2024-06-10 02:40:00,7.0,9.8,8.5
2024-06-10 02:50:00,7.0,9.8,8.5
2024-06-10 03:00:00,7.0,9.8,8.5
2024-06-10 03:10:00,7.0,9.8,8.5
2024-06-10 03:20:00,7.0,9.8,8.5
2024-06-10 03:30:00,7.0,9.8,8.5
2024-06-10 03:40:00,7.1000000000000005,9.8,8.5
2024-06-10 03:50:00,7.0,9.8,8.5
2024-06-10 04:00:00,7.1000000000000005,9.8,8.5
2024-06-10 04:10:00,23.2,9.8,8.5
2024-06-10 04:20:00,7.0,9.8,8.5
2024-06-10 04:30:00,7.0,9.8,8.5
2024-06-10 04:40:00,7.2,9.8,8.5
2024-06-10 04:50:00,7.0,9.8,8.5
2024-06-10 05:00:00,7.1000000000000005,9.8,8.5
2024-06-10 05:10:00,7.1000000000000005,9.8,8.5
2024-06-10 05:20:00,7.1000000000000005,9.8,8.5
2024-06-10 05:30:00,7.0,9.8,8.5
2024-06-10 05:40:00,7.0,9.8,8.5
2024-06-10 05:50:00,7.0,9.8,8.5
2024-06-10 06:00:00,7.1000000000000005,9.8,8.5
2024-06-10 06:10:00,7.0,9.8,8.5
2024-06-10 06:20:00,6.9,9.8,8.5
2024-06-10 06:30:00,7.0,9.8,8.5
2024-06-10 06:40:00,7.0,9.8,8.5
2024-06-10 06:50:00,7.0,9.8,8.5
2024-06-10 07:00:00,7.5,9.8,8.5
2024-06-10 07:10:00,7.4,9.8,8.5
2024-06-10 07:20:00,7.4,9.8,8.5
2024-06-10 07:30:00,7.1000000000000005,9.8,8.5
2024-06-10 07:40:00,7.0,9.8,8.5
2024-06-10 07:50:00,7.0,9.8,8.5
2024-06-10 08:00:00,7.1000000000000005,9.8,8.5
2024-06-10 08:10:00,7.1000000000000005,9.8,8.5
2024-06-10 08:20:00,7.1000000000000005,9.8,8.5
2024-06-10 08:30:00,7.1000000000000005,9.8,8.5
2024-06-10 08:40:00,7.0,9.8,8.5
2024-06-10 08:50:00,7.0,9.8,8.5
2024-06-10 09:00:00,7.0,9.8,8.5
2024-06-10 09:10:00,7.1000000000000005,9.8,8.5
2024-06-10 09:20:00,7.1000000000000005,9.8,8.5
2024-06-10 09:30:00,7.0,9.8,8.5
2024-06-10 09:40:00,7.0,9.8,8.5
2024-06-10 09:50:00,7.0,9.8,8.5
2024-06-10 10:00:00,7.0,9.8,8.5
2024-06-10 10:10:00,7.0,9.8,8.5
2024-06-10 10:20:00,7.1000000000000005,9.8,8.5
2024-06-10 10:30:00,6.9,9.8,8.5
2024-06-10 10:40:00,7.0,9.8,8.5
2024-06-10 10:50:00,7.0,9.8,8.5
2024-06-10 11:00:00,7.1000000000000005,9.8,8.5
2024-06-10 11:10:00,7.0,9.8,8.5
2024-06-10 11:20:00,7.1000000000000005,9.8,8.5
2024-06-10 11:30:00,7.0,9.8,8.5
2024-06-10 11:40:00,7.0,9.8,8.5
2024-06-10 11:50:00,7.3,9.8,8.5
2024-06-10 12:00:00,7.0,9.8,8.5
2024-06-10 12:10:00,7.0,9.8,8.5
2024-06-10 12:20:00,7.1000000000000005,9.8,8.5
2024-06-10 12:30:00,7.1000000000000005,9.8,8.5
2024-06-10 12:40:00,7.5,9.8,8.5
2024-06-10 12:50:00,7.0,9.8,8.5
2024-06-10 13:00:00,7.0,10.0,8.5
2024-06-10 13:10:00,7.0,10.0,8.5
2024-06-10 13:20:00,7.0,9.9,8.5
2024-06-10 13:30:00,7.0,9.9,8.5
2024-06-10 13:40:00,7.0,8.5,8.5
2024-06-10 13:50:00,7.0,8.5,8.5
2024-06-10 14:00:00,7.0,8.6,8.5
2024-06-10 14:10:00,7.0,8.6,8.5
2024-06-10 14:20:00,7.0,8.7,8.5
2024-06-10 14:30:00,7.0,8.6,8.5
2024-06-10 14:40:00,7.0,8.8,8.5
2024-06-10 14:50:00,7.0,8.6,8.5
2024-06-10 15:00:00,7.0,8.7,8.5
2024-06-10 15:10:00,7.0,8.6,8.5
2024-06-10 15:20:00,7.0,8.6,8.5
2024-06-10 15:30:00,7.0,8.6,8.5
2024-06-10 15:40:00,7.0,8.6,8.5
2024-06-10 15:50:00,7.0,8.6,8.5
2024-06-10 16:00:00,7.1000000000000005,8.6,8.5
2024-06-10 16:10:00,7.0,8.6,8.5
2024-06-10 16:20:00,7.0,8.6,8.5
2024-06-10 16:30:00,7.2,9.8,8.5
2024-06-10 16:40:00,7.0,9.8,8.5
2024-06-10 16:50:00,7.0,9.8,8.5
2024-06-10 17:00:00,7.0,9.8,8.5
2024-06-10 17:10:00,7.7,9.8,8.5
2024-06-10 17:20:00,7.0,9.8,8.5
2024-06-10 17:30:00,7.0,9.8,8.5
2024-06-10 17:40:00,7.0,9.8,8.5
2024-06-10 17:50:00,7.0,11.4,8.5
2024-06-10 18:00:00,6.9,8.5,8.5
2024-06-10 18:10:00,6.9,8.7,8.5
2024-06-10 18:20:00,6.9,8.7,8.5
2024-06-10 18:30:00,6.9,8.7,8.5
2024-06-10 18:40:00,6.9,8.7,8.5
2024-06-10 18:50:00,7.0,8.7,8.5
2024-06-10 19:00:00,7.0,8.7,8.5
2024-06-10 19:10:00,7.0,8.7,8.5
2024-06-10 19:20:00,6.9,9.8,8.5
2024-06-10 19:30:00,7.0,9.8,8.5
2024-06-10 19:40:00,7.5,9.8,8.5
2024-06-10 19:50:00,8.5,9.8,8.5
2024-06-10 20:00:00,7.0,9.8,8.5
2024-06-10 20:10:00,7.0,9.8,8.5
2024-06-10 20:20:00,7.1000000000000005,9.8,8.5
2024-06-10 20:30:00,7.1000000000000005,9.8,8.5
2024-06-10 20:40:00,7.1000000000000005,9.8,8.5
2024-06-10 20:50:00,7.1000000000000005,9.8,8.5
2024-06-10 21:00:00,7.1000000000000005,9.8,8.5
2024-06-10 21:10:00,7.1000000000000005,9.8,8.5
2024-06-10 21:20:00,7.1000000000000005,9.8,8.5
2024-06-10 21:30:00,7.1000000000000005,9.8,8.5
2024-06-10 21:40:00,7.1000000000000005,9.8,8.5
2024-06-10 21:50:00,7.1000000000000005,9.8,8.5
2024-06-10 22:00:00,7.1000000000000005,9.8,8.5
2024-06-10 22:10:00,7.1000000000000005,9.8,8.5
2024-06-10 22:20:00,20.2,9.8,8.5
2024-06-10 22:30:00,7.1000000000000005,9.8,8.5
2024-06-10 22:40:00,9.1,9.8,8.5
2024-06-10 22:50:00,7.1000000000000005,9.8,8.5
2024-06-10 23:00:00,7.1000000000000005,9.8,8.5
2024-06-10 23:10:00,7.1000000000000005,9.8,8.5
2024-06-10 23:20:00,7.1000000000000005,9.8,8.5
2024-06-10 23:30:00,7.1000000000000005,9.8,8.5
2024-06-10 23:40:00,7.1000000000000005,9.8,8.5
2024-06-10 23:50:00,7.1000000000000005,9.8,8.5
2024-06-11 00:00:00,7.2,9.8,8.5
2024-06-11 00:10:00,7.1000000000000005,9.8,8.5
2024-06-11 00:20:00,7.1000000000000005,9.8,8.5
2024-06-11 00:30:00,7.1000000000000005,9.8,8.5
2024-06-11 00:40:00,7.1000000000000005,9.8,8.5
2024-06-11 00:50:00,7.1000000000000005,9.8,8.5
2024-06-11 01:00:00,7.1000000000000005,9.8,8.5
2024-06-11 01:10:00,7.1000000000000005,9.8,8.5
2024-06-11 01:20:00,7.0,9.8,8.5
2024-06-11 01:30:00,7.1000000000000005,9.8,8.5
2024-06-11 01:40:00,7.1000000000000005,9.8,8.5
2024-06-11 01:50:00,7.1000000000000005,9.8,8.5
2024-06-11 02:00:00,7.1000000000000005,9.8,8.5
2024-06-11 02:10:00,7.6,9.8,8.5
2024-06-11 02:20:00,7.1000000000000005,9.8,8.5
2024-06-11 02:30:00,7.1000000000000005,9.8,8.5
2024-06-11 02:40:00,7.1000000000000005,9.8,8.5
2024-06-11 02:50:00,7.1000000000000005,9.8,8.5
2024-06-11 03:00:00,7.2,9.8,8.5
2024-06-11 03:10:00,7.1000000000000005,9.8,8.5
2024-06-11 03:20:00,7.1000000000000005,9.8,8.5
2024-06-11 03:30:00,7.1000000000000005,9.8,8.5
2024-06-11 03:40:00,7.1000000000000005,9.8,8.5
2024-06-11 03:50:00,7.1000000000000005,9.8,8.5
2024-06-11 04:00:00,7.1000000000000005,9.8,8.5
2024-06-11 04:10:00,7.1000000000000005,9.8,8.5
2024-06-11 04:20:00,7.1000000000000005,9.8,8.5
2024-06-11 04:30:00,7.1000000000000005,9.8,8.5
2024-06-11 04:40:00,7.1000000000000005,9.8,8.5
2024-06-11 04:50:00,7.1000000000000005,9.8,8.5
2024-06-11 05:00:00,7.1000000000000005,9.8,8.5
2024-06-11 05:10:00,7.1000000000000005,9.8,8.5
2024-06-11 05:20:00,7.1000000000000005,9.8,8.5
2024-06-11 05:30:00,7.1000000000000005,9.8,8.5
2024-06-11 05:40:00,7.1000000000000005,9.8,8.5
2024-06-11 05:50:00,8.6,9.8,8.5
2024-06-11 06:00:00,7.1000000000000005,9.8,8.5
2024-06-11 06:10:00,7.1000000000000005,9.8,8.5
2024-06-11 06:20:00,7.1000000000000005,9.8,8.5
2024-06-11 06:30:00,7.1000000000000005,9.8,8.5
2024-06-11 06:40:00,7.1000000000000005,9.8,8.5
2024-06-11 06:50:00,7.1000000000000005,9.8,8.5
2024-06-11 07:00:00,7.1000000000000005,9.8,8.5
2024-06-11 07:10:00,7.1000000000000005,9.8,8.5
2024-06-11 07:20:00,7.1000000000000005,8.6,8.5
2024-06-11 07:30:00,7.1000000000000005,8.6,8.5
2024-06-11 07:40:00,7.1000000000000005,8.6,8.5
2024-06-11 07:50:00,7.1000000000000005,8.6,8.5
2024-06-11 08:00:00,7.1000000000000005,8.6,8.5
2024-06-11 08:10:00,7.1000000000000005,8.6,8.5
2024-06-11 08:20:00,7.2,8.6,8.5
2024-06-11 08:30:00,7.1000000000000005,8.6,8.5
2024-06-11 08:40:00,7.1000000000000005,8.6,8.5
2024-06-11 08:50:00,7.1000000000000005,8.6,8.5
2024-06-11 09:00:00,7.1000000000000005,8.6,8.5
2024-06-11 09:10:00,7.1000000000000005,8.6,8.5
2024-06-11 09:20:00,7.1000000000000005,8.6,8.5
2024-06-11 09:30:00,7.5,8.6,8.5
2024-06-11 09:40:00,7.1000000000000005,8.6,8.5
2024-06-11 09:50:00,7.1000000000000005,8.6,8.5
2024-06-11 10:00:00,7.1000000000000005,8.6,8.5
2024-06-11 10:10:00,7.1000000000000005,8.6,8.5
2024-06-11 10:20:00,7.1000000000000005,8.6,8.5
2024-06-11 10:30:00,7.1000000000000005,8.6,8.5
2024-06-11 10:40:00,7.1000000000000005,8.6,8.5
2024-06-11 10:50:00,7.1000000000000005,8.6,8.5
2024-06-11 11:00:00,7.1000000000000005,8.6,8.5
2024-06-11 11:10:00,7.1000000000000005,8.6,8.5
2024-06-11 11:20:00,7.1000000000000005,8.6,8.5
2024-06-11 11:30:00,7.0,8.6,8.5
2024-06-11 11:40:00,7.1000000000000005,8.6,8.5
2024-06-11 11:50:00,7.3,8.6,8.5
2024-06-11 12:00:00,7.1000000000000005,8.6,8.5
2024-06-11 12:10:00,7.2,8.6,8.5
2024-06-11 12:20:00,7.1000000000000005,8.6,8.5
2024-06-11 12:30:00,7.0,8.6,8.5
2024-06-11 12:40:00,7.0,8.6,8.5
2024-06-11 12:50:00,7.8,8.6,8.5
2024-06-11 13:00:00,7.0,8.6,8.5
2024-06-11 13:10:00,7.6,8.6,8.5
2024-06-11 13:20:00,7.1000000000000005,8.6,8.5
2024-06-11 13:30:00,7.1000000000000005,8.6,8.5
2024-06-11 13:40:00,7.1000000000000005,8.6,8.5
2024-06-11 13:50:00,7.0,8.6,8.5
2024-06-11 14:00:00,7.5,8.6,8.5
2024-06-11 14:10:00,7.1000000000000005,8.6,8.5
2024-06-11 14:20:00,7.1000000000000005,8.6,8.5
2024-06-11 14:30:00,7.1000000000000005,8.6,8.5
2024-06-11 14:40:00,7.6,8.6,8.5
2024-06-11 14:50:00,7.1000000000000005,8.6,8.5
2024-06-11 15:00:00,7.0,8.6,8.5
2024-06-11 15:10:00,7.1000000000000005,8.6,8.5
2024-06-11 15:20:00,7.0,8.6,8.5
2024-06-11 15:30:00,7.0,8.6,8.5
2024-06-11 15:40:00,7.1000000000000005,8.6,8.5
2024-06-11 15:50:00,7.0,8.6,8.5
2024-06-11 16:00:00,7.1000000000000005,8.6,8.5
2024-06-11 16:10:00,7.1000000000000005,8.6,8.5
2024-06-11 16:20:00,7.0,8.6,8.5
2024-06-11 16:30:00,7.6,8.6,8.5
2024-06-11 16:40:00,7.6,8.6,8.5
2024-06-11 16:50:00,7.1000000000000005,8.6,8.5
2024-06-11 17:00:00,7.0,8.6,8.5
2024-06-11 17:10:00,7.1000000000000005,8.6,8.5
2024-06-11 17:20:00,7.1000000000000005,8.6,8.5
2024-06-11 17:30:00,7.1000000000000005,8.6,8.5
2024-06-11 17:40:00,7.2,8.6,8.5
2024-06-11 17:50:00,7.0,8.6,8.5
2024-06-11 18:00:00,7.0,8.6,8.5
2024-06-11 18:10:00,7.0,8.5,8.5
2024-06-11 18:20:00,7.0,8.5,8.5
2024-06-11 18:30:00,7.0,8.5,8.5
2024-06-11 18:40:00,6.9,8.5,8.5
2024-06-11 18:50:00,6.9,8.5,8.5
2024-06-11 19:00:00,6.9,8.5,8.5
2024-06-11 19:10:00,6.9,8.5,8.5
2024-06-11 19:20:00,9.9,8.5,8.5
2024-06-11 19:30:00,7.0,8.5,8.5
2024-06-11 19:40:00,7.0,8.5,8.5
2024-06-11 19:50:00,6.9,8.5,8.5
2024-06-11 20:00:00,8.7,8.5,8.5
2024-06-11 20:10:00,6.9,8.5,8.5
2024-06-11 20:20:00,7.6,8.5,8.5
2024-06-11 20:30:00,7.0,8.5,8.5
2024-06-11 20:40:00,7.0,8.5,8.5
2024-06-11 20:50:00,7.3,8.5,8.5
2024-06-11 21:00:00,7.1000000000000005,8.5,8.5
2024-06-11 21:10:00,7.1000000000000005,8.5,8.5
2024-06-11 21:20:00,7.1000000000000005,8.5,8.5
2024-06-11 21:30:00,7.4,8.5,8.5
2024-06-11 21:40:00,7.1000000000000005,8.5,8.5
2024-06-11 21:50:00,7.1000000000000005,8.5,8.5
2024-06-11 22:00:00,7.1000000000000005,8.5,8.5
2024-06-11 22:10:00,7.2,8.5,8.5
2024-06-11 22:20:00,7.1000000000000005,8.5,8.5
2024-06-11 22:30:00,7.1000000000000005,8.5,8.5
2024-06-11 22:40:00,7.1000000000000005,8.5,8.5
2024-06-11 22:50:00,7.1000000000000005,8.5,8.5
2024-06-11 23:00:00,7.1000000000000005,8.5,8.5
2024-06-11 23:10:00,7.1000000000000005,8.5,8.5
2024-06-11 23:20:00,7.0,8.5,8.5
2024-06-11 23:30:00,7.1000000000000005,8.5,8.5
2024-06-11 23:40:00,7.1000000000000005,8.5,8.5
2024-06-11 23:50:00,7.1000000000000005,8.5,8.5
2024-06-12 00:00:00,7.1000000000000005,8.5,8.5
2024-06-12 00:10:00,7.1000000000000005,8.5,8.5
2024-06-12 00:20:00,7.1000000000000005,8.5,8.5
2024-06-12 00:30:00,7.1000000000000005,8.5,8.5
2024-06-12 00:40:00,7.2,8.5,8.5
2024-06-12 00:50:00,7.2,8.5,8.5
2024-06-12 01:00:00,7.1000000000000005,8.5,8.5
2024-06-12 01:10:00,7.1000000000000005,8.5,8.5
2024-06-12 01:20:00,7.1000000000000005,8.5,8.5
2024-06-12 01:30:00,7.1000000000000005,8.5,8.5
2024-06-12 01:40:00,7.1000000000000005,8.5,8.5
2024-06-12 01:50:00,7.1000000000000005,8.5,8.5
2024-06-12 02:00:00,7.1000000000000005,8.5,8.5
2024-06-12 02:10:00,7.1000000000000005,8.5,8.5
2024-06-12 02:20:00,7.1000000000000005,8.5,8.5
2024-06-12 02:30:00,7.1000000000000005,8.5,8.5
2024-06-12 02:40:00,7.1000000000000005,8.5,8.5
2024-06-12 02:50:00,7.3,8.5,8.5
2024-06-12 03:00:00,7.1000000000000005,8.5,8.5
2024-06-12 03:10:00,7.1000000000000005,8.5,8.5
2024-06-12 03:20:00,7.1000000000000005,8.5,8.5
2024-06-12 03:30:00,7.1000000000000005,8.5,8.5
2024-06-12 03:40:00,7.4,8.5,8.5
2024-06-12 03:50:00,7.4,9.8,8.5
2024-06-12 04:00:00,7.1000000000000005,9.8,8.5
2024-06-12 04:10:00,7.0,9.8,8.5
2024-06-12 04:20:00,7.1000000000000005,9.8,8.5
2024-06-12 04:30:00,7.1000000000000005,9.8,8.5
2024-06-12 04:40:00,7.1000000000000005,9.8,8.5
2024-06-12 04:50:00,7.1000000000000005,9.8,8.5
2024-06-12 05:00:00,7.2,9.8,8.5
2024-06-12 05:10:00,7.1000000000000005,9.8,8.5
2024-06-12 05:20:00,7.1000000000000005,9.8,8.5
2024-06-12 05:30:00,7.1000000000000005,9.8,8.5
2024-06-12 05:40:00,7.1000000000000005,9.8,8.5
2024-06-12 05:50:00,7.1000000000000005,9.8,8.5
2024-06-12 06:00:00,7.1000000000000005,9.8,8.5
2024-06-12 06:10:00,7.3,9.8,8.5
2024-06-12 06:20:00,7.1000000000000005,9.8,8.5
2024-06-12 06:30:00,7.5,9.8,8.5
2024-06-12 06:40:00,7.3,9.8,8.5
2024-06-12 06:50:00,7.3,9.8,8.5
2024-06-12 07:00:00,8.6,9.8,8.5
2024-06-12 07:10:00,7.1000000000000005,9.8,8.5
2024-06-12 07:20:00,7.1000000000000005,9.8,8.5
2024-06-12 07:30:00,7.1000000000000005,9.8,8.5
2024-06-12 07:40:00,7.1000000000000005,9.8,8.5
2024-06-12 07:50:00,7.1000000000000005,9.8,8.5
2024-06-12 08:00:00,7.1000000000000005,9.8,8.5
2024-06-12 08:10:00,7.1000000000000005,9.8,8.5
2024-06-12 08:20:00,7.1000000000000005,9.8,8.5
2024-06-12 08:30:00,7.1000000000000005,9.8,8.5
2024-06-12 08:40:00,7.1000000000000005,9.8,8.5
2024-06-12 08:50:00,7.1000000000000005,9.8,8.5
2024-06-12 09:00:00,7.1000000000000005,9.8,8.5
2024-06-12 09:10:00,7.1000000000000005,9.8,8.5
2024-06-12 09:20:00,7.1000000000000005,9.8,8.5
2024-06-12 09:30:00,7.1000000000000005,9.8,8.5
2024-06-12 09:40:00,7.1000000000000005,9.8,8.5
2024-06-12 09:50:00,7.1000000000000005,9.8,8.5
2024-06-12 10:00:00,7.1000000000000005,9.8,8.5
2024-06-12 10:10:00,7.1000000000000005,9.8,8.5
2024-06-12 10:20:00,7.1000000000000005,9.8,8.5
2024-06-12 10:30:00,7.1000000000000005,9.8,8.5
2024-06-12 10:40:00,7.1000000000000005,9.8,8.5
2024-06-12 10:50:00,7.1000000000000005,10.1,8.5
2024-06-12 11:00:00,7.1000000000000005,10.1,8.5
2024-06-12 11:10:00,7.1000000000000005,10.1,8.5
2024-06-12 11:20:00,7.1000000000000005,10.1,8.5
2024-06-12 11:30:00,7.1000000000000005,10.1,8.5
2024-06-12 11:40:00,7.1000000000000005,10.1,8.5
2024-06-12 11:50:00,7.1000000000000005,10.1,8.5
2024-06-12 12:00:00,7.1000000000000005,10.1,8.5
2024-06-12 12:10:00,7.1000000000000005,10.1,8.5
2024-06-12 12:20:00,7.1000000000000005,10.1,8.5
2024-06-12 12:30:00,7.2,10.1,8.5
2024-06-12 12:40:00,7.0,10.1,8.5
2024-06-12 12:50:00,7.0,10.1,8.5
2024-06-12 13:00:00,7.0,10.1,8.5
2024-06-12 13:10:00,7.1000000000000005,10.1,8.5
2024-06-12 13:20:00,7.0,10.1,8.5
2024-06-12 13:30:00,7.1000000000000005,10.1,8.5
2024-06-12 13:40:00,7.0,10.1,8.5
2024-06-12 13:50:00,7.7,10.1,8.5
2024-06-12 14:00:00,7.1000000000000005,10.1,8.5
2024-06-12 14:10:00,7.1000000000000005,10.1,8.5
2024-06-12 14:20:00,7.1000000000000005,10.1,8.5
2024-06-12 14:30:00,7.0,10.1,8.5
2024-06-12 14:40:00,7.1000000000000005,10.1,8.5
2024-06-12 14:50:00,36.0,10.1,8.5
2024-06-12 15:00:00,7.2,10.1,8.5
2024-06-12 15:10:00,7.1000000000000005,9.8,8.5
2024-06-12 15:20:00,7.0,9.8,8.5
